# t(s) W_ledbat(bytes)
10.046119  65535
10.156718  65535
10.320498  65535
10.382443  65529
10.391372  65526
10.405920  65520
10.414110  65502
10.418235  65465
10.426856  65446
10.428489  65407
10.433333  65388
10.435366  65349
10.443944  65328
10.445577  65286
10.450601  65265
10.454227  65210
10.463776  65183
10.470014  65128
10.472726  65098
10.474519  65037
10.476771  65007
10.494804  65524
10.496937  65502
10.503294  65491
10.507739  65463
10.514836  64942
10.520641  65449
10.522334  65421
10.538541  65405
10.540214  64910
10.542007  65372
10.544639  64845
10.547311  65356
10.549304  64813
10.551357  65320
10.553489  64748
10.555302  65302
10.556935  65266
10.561020  64716
10.563851  65246
10.565484  64643
10.567077  64607
10.568690  65206
10.571821  65186
10.575247  65139
10.577779  65116
10.582044  64534
10.584176  65069
10.585869  64486
10.588401  64389
10.592546  65046
10.596731  64341
10.598924  64999
10.607094  64976
10.611399  64226
10.613971  64929
10.616603  64169
10.618176  64906
10.619749  64054
10.622341  64859
10.624733  64836
10.627670  63993
10.629463  63871
10.631935  63810
10.640193  64789
10.642805  63679
10.645197  63613
10.648903  64766
10.651096  63481
10.653808  64718
10.656140  64694
10.658273  63411
10.662538  64645
10.664990  63270
10.668256  63200
10.674139  65535
10.676471  63061
10.678623  64621
10.680816  64572
10.682968  64548
10.688347  64499
10.691059  62992
10.693012  64475
10.701542  65534
10.705327  62853
10.707020  65528
10.708893  64426
10.714803  65525
10.716836  64401
10.720482  62784
10.722535  65519
10.725207  64350
10.727919  62644
10.730051  64325
10.731764  64272
10.733477  62574
10.735130  62434
10.738995  62364
10.740668  65511
10.742301  62223
10.744733  64246
10.747944  64193
10.749837  62153
10.752229  65495
10.754781  64166
10.756854  62012
10.759286  64112
10.763511  65487
10.765324  64085
10.767077  65458
10.771841  64015
10.776166  65444
10.777759  63980
10.779832  61942
10.781505  65415
10.783797  63910
10.786389  61777
10.788741  63873
10.790614  61695
10.792627  61530
10.795039  61445
10.797112  65396
10.799185  61273
10.801497  63798
10.804089  61187
10.805882  63761
10.808035  65358
10.811210  65339
10.813842  63675
10.816214  65288
10.817907  61009
10.820459  63632
10.822871  65263
10.824964  60920
10.827137  63545
10.831053  65212
10.833225  65179
10.835198  65113
10.837530  60741
10.839922  60646
10.841895  65080
10.843808  65006
10.846280  64969
10.848333  63500
10.850486  64895
10.853058  64858
10.854851  63409
10.857163  60455
10.859395  63364
10.861188  64784
10.863620  64747
10.865293  64673
10.867785  63272
10.870297  63226
10.872350  63134
10.875022  60360
10.876655  64636
10.878448  63086
10.880401  64562
10.883113  64526
10.884866  62990
10.887258  60169
10.889011  60073
10.890624  59881
10.892277  64453
10.894509  62942
10.896242  59781
10.897835  62829
10.900886  64417
10.902499  59581
10.904731  62773
10.906504  64345
10.909176  59481
10.911708  64309
10.913421  62660
10.915973  64237
10.918085  64201
10.920278  62599
10.924663  64129
10.927295  62477
10.935464  62416
10.937337  59271
10.939709  62293
10.941941  59166
10.943514  64093
10.950152  64021
10.955056  58955
10.957768  58835
10.959841  63985
10.961814  62232
10.963547  63913
10.970344  62109
10.972057  58595
10.974689  63877
10.979434  62043
10.981587  61911
10.984179  58475
10.985992  63805
10.988504  63769
10.990577  58233
10.993009  61845
10.996206  61703
10.998338  63696
11.001050  58112
11.003243  61632
11.004896  63660
11.006649  57869
11.009181  63587
11.011573  61490
11.015438  61417
11.017910  57735
11.020023  61271
11.022395  57467
11.026480  57332
11.031788  61198
11.033381  61034
11.036512  60952
11.038165  63550
11.040338  60787
11.042790  57058
11.046935  63475
