# t(s) BaseDelay(ms)
10.051659  33
10.067106  16
10.165011  31
10.341240  81
10.743516  273
11.054232  451
11.391125  337
11.401208  335
11.415581  625
11.704088  725
11.887990  472
12.039624  850
12.260522  556
12.278320  958
12.759187  645
12.927356  649
12.950962  1173
13.529737  1284
13.696853  733
14.342836  813
15.344022  926
15.463073  939
15.780067  986
16.137423  1025
17.140909  1003
18.141294  1001
18.244936  969
18.251557  967
18.253190  964
18.258988  961
18.835148  985
19.017128  983
19.201926  939
19.403604  876
19.635891  853
19.642268  843
19.644281  840
19.657879  838
19.673634  838
19.798849  791
19.804527  790
19.863596  737
19.882942  679
19.892845  677
19.905164  668
19.935032  673
19.947232  670
20.101353  698
20.127648  689
20.193360  704
20.205920  701
20.210764  701
20.218280  701
20.296720  671
20.305669  670
20.311447  669
20.324267  669
20.326539  665
20.425939  627
20.494806  629
20.543176  637
20.549373  636
20.584965  645
20.591961  644
20.593574  624
20.655687  631
26.202591  641
26.216044  648
26.242984  626
26.245336  622
26.291839  606
26.312113  608
26.333477  564
26.337722  565
26.344919  560
26.352176  553
26.392026  526
26.393799  509
26.398184  507
26.410599  498
26.458346  498
26.501505  497
26.563621  493
26.584902  419
26.607824  401
26.617392  387
26.619684  382
26.621317  379
26.622890  377
26.648155  362
26.654473  361
26.658718  344
26.670513  337
26.672186  333
26.727997  332
26.750820  340
26.867237  374
26.888286  387
26.896217  387
26.905945  348
26.962215  345
26.966600  344
26.981508  330
26.985613  331
26.987386  329
26.996220  335
27.006562  332
27.090182  323
27.152286  326
27.223291  342
27.227396  341
27.231341  341
27.348858  331
40.856930  335
41.802164  336
42.178263  337
42.223666  329
42.500471  338
46.270260  340
46.292085  319
46.294417  319
46.299022  320
46.308545  324
46.344942  319
46.356723  327
46.365313  327
46.370911  321
46.384145  312
46.396010  310
46.406378  306
46.410163  306
46.423278  308
46.434121  308
46.442990  310
46.444983  308
46.449855  308
46.454080  308
46.467534  307
46.472259  305
46.474232  304
46.485733  304
46.494383  303
46.503193  301
46.520161  302
46.538340  308
46.540513  306
46.551455  303
46.560365  303
46.564690  301
46.569495  304
46.576572  302
46.595665  303
46.598017  304
46.647069  300
46.662136  304
46.674971  301
46.687987  303
46.715079  305
46.730366  305
52.885628  304
52.901235  292
52.907872  289
52.911737  289
52.913630  290
52.918734  288
52.925751  289
52.931769  292
52.938486  292
52.949109  293
52.959532  282
52.964276  285
52.968861  286
52.974779  284
53.018416  282
53.020589  282
53.026507  283
53.030572  281
53.041534  286
53.049825  280
53.055763  282
53.067325  284
53.071171  282
53.079921  277
53.086998  277
53.107629  279
53.111934  282
53.139176  277
53.145774  276
53.156104  271
53.164394  272
53.182636  273
53.187001  274
53.188634  270
53.199616  270
53.204220  273
53.214703  276
53.216796  274
53.220841  270
53.230330  271
53.245458  277
53.267842  281
53.354370  281
